;ip;network;network_name;country;city;lat;lon;browser;browser_version;os_family;os_version;mobile
1754;176.59.9.78;176.59.0.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Saint Petersburg;59.93863;30.31413;Chrome Mobile; 65.0.3325;Android;6.0;True
1755;176.59.20.62;176.59.0.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Saint Petersburg;59.93863;30.31413;Chrome Mobile; 65.0.3325;Android;6.0;True
1756;5.142.7.209;5.142.0.0/18;RU-AVANGARD-DSL;Russia;Syktyvkar;61.67642;50.80994;Chrome Mobile; 65.0.3325;Android;6.0;True
1757;62.165.22.2;62.165.16.0/20;RU-AVANGARD-DSL;Russia;Syktyvkar;61.67642;50.80994;Chrome Mobile; 65.0.3325;Android;6.0;True
1758;178.65.1.95;178.65.0.0/17;RU-AVANGARD-DSL;Russia;Syktyvkar;61.67642;50.80994;Chrome Mobile; 65.0.3325;Android;6.0;True
1759;176.59.3.84;176.59.0.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Saint Petersburg;59.93863;30.31413;Chrome Mobile; 65.0.3325;Android;6.0;True
1760;109.201.84.191;109.201.80.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1761;37.19.76.26;37.19.76.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1762;109.201.74.12;109.201.72.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1763;109.201.67.211;109.201.66.0/23;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1764;109.201.93.91;109.201.92.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1765;37.19.76.11;37.19.76.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1766;37.19.76.16;37.19.76.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1767;109.201.94.228;109.201.92.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1768;37.19.74.50;37.19.72.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1769;46.20.176.231;46.20.176.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1770;37.19.76.38;37.19.76.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1771;109.201.94.237;109.201.92.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1772;109.201.87.249;109.201.80.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1773;46.20.178.19;46.20.176.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1774;46.20.176.92;46.20.176.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1775;46.20.176.92;46.20.176.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1776;46.20.185.194;46.20.184.0/21;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1777;37.19.78.21;37.19.76.0/22;LLC-ZHANR-NET;Russia;Vladimir;56.13655;40.39658;IE; 11.0;Windows;7;False
1778;31.173.85.31;31.173.80.0/21;MF-GNOC-STF-CGN-20150729;Russia;Moscow;55.75222;37.61556;Chrome; 46.0.2490;Android;5.1;True
1779;217.118.81.219;217.118.80.0/22;BEEWLAN1;Russia;Krasnodar;45.04484;38.97603;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1780;217.118.81.227;217.118.80.0/22;BEEWLAN1;Russia;Krasnodar;45.04484;38.97603;Mobile Safari UI/WKWebView;;iOS;11.2.1;True
1781;217.118.81.196;217.118.80.0/22;BEEWLAN1;Russia;Krasnodar;45.04484;38.97603;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1782;217.118.81.28;217.118.80.0/22;BEEWLAN1;Russia;Rostov-on-Don;47.23135;39.72328;Mobile Safari UI/WKWebView;;iOS;11.2.1;True
1783;217.118.81.197;217.118.80.0/22;BEEWLAN1;Russia;Krasnodar;45.04484;38.97603;Mobile Safari UI/WKWebView;;iOS;11.2.1;True
1784;81.177.254.235;81.177.254.0/23;UgSelhoz-net;Russia;Elista;46.30778;44.25583;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1785;81.177.254.235;81.177.254.0/23;UgSelhoz-net;Russia;Elista;46.30778;44.25583;Mobile Safari UI/WKWebView;;iOS;11.2.1;True
1786;81.177.254.240;81.177.254.0/23;UgSelhoz-net;Russia;Elista;46.30778;44.25583;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1787;217.118.81.22;217.118.80.0/22;BEEWLAN1;Russia;;60.0;100.0;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1788;217.118.81.25;217.118.80.0/22;BEEWLAN1;Russia;Rostov-on-Don;47.23135;39.72328;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1789;81.177.255.64;81.177.254.0/23;UgSelhoz-net;Russia;Elista;46.30778;44.25583;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1790;217.118.81.217;217.118.80.0/22;BEEWLAN1;Russia;Krasnodar;45.04484;38.97603;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1791;217.118.81.19;217.118.80.0/22;BEEWLAN1;Russia;Rostov-on-Don;47.23135;39.72328;Mobile Safari UI/WKWebView;;iOS;10.3.3;True
1792;217.118.81.20;217.118.80.0/22;BEEWLAN1;Russia;Krasnodar;45.04484;38.97603;Mobile Safari UI/WKWebView;;iOS;11.2.1;True
1793;217.118.81.20;217.118.80.0/22;BEEWLAN1;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 67.0.3396;Android;6.0.1;True
1794;77.243.106.13;77.243.104.0/21;MEGALAN;Russia;Moscow;55.75222;37.61556;Opera; 53.0.2907;Windows;10;False
1795;77.243.106.13;77.243.104.0/21;MEGALAN;Russia;Moscow;55.75222;37.61556;Opera; 53.0.2907;Windows;10;False
1796;95.26.143.180;95.24.0.0/14;BEELINE-BROADBAND;Russia;Moscow;55.75222;37.61556;Firefox; 60.0;Windows;7;False
1797;95.26.186.137;95.24.0.0/14;BEELINE-BROADBAND;Russia;Moscow;55.75222;37.61556;Firefox; 59.0;Windows;7;False
1798;83.220.237.22;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1799;83.220.237.22;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1800;80.240.105.237;80.240.105.0/24;ClientNet;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Windows;7;False
1801;80.240.105.237;80.240.105.0/24;ClientNet;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1802;80.240.105.237;80.240.105.0/24;ClientNet;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1803;80.240.105.237;80.240.105.0/24;ClientNet;Russia;Moscow;55.75222;37.61556;Chrome; 65.0.3325;Windows;7;False
1804;80.240.105.237;80.240.105.0/24;ClientNet;Russia;Moscow;55.75222;37.61556;Chrome; 65.0.3325;Windows;7;False
1805;83.220.238.107;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1806;79.111.80.195;79.111.0.0/17;TI-BB;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1807;5.16.0.32;5.16.0.0/21;ENFORTA-MSK;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1808;83.220.238.28;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1809;83.220.238.131;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1810;83.220.238.131;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1811;83.220.239.23;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1812;185.79.102.117;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1813;83.220.238.233;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1814;83.220.239.4;83.220.236.0/22;BEE-MSK-GPRS-FW;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1815;46.52.179.186;46.52.176.0/21;ENFORTA-MSK;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1816;46.52.179.186;46.52.176.0/21;ENFORTA-MSK;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1817;185.79.100.118;185.79.100.0/24;RU_MAXMNT_NAT_POOL_0;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1818;176.213.134.241;176.213.132.0/22;ERTH-MOSCOW-IPOE-2-NET;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1819;176.213.134.241;176.213.132.0/22;ERTH-MOSCOW-IPOE-2-NET;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1820;176.213.132.255;176.213.132.0/22;ERTH-MOSCOW-IPOE-2-NET;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1821;176.213.132.255;176.213.132.0/22;ERTH-MOSCOW-IPOE-2-NET;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1822;185.79.100.93;185.79.100.0/24;RU_MAXMNT_NAT_POOL_0;Russia;Moscow;55.75222;37.61556;Chrome; 67.0.3396;Android;5.1;True
1823;213.137.237.91;213.137.237.0/25;CTTC-Ryazan;Russia;Vladimir;56.13655;40.39658;Chrome; 67.0.3396;Android;5.1;True
1824;213.137.237.91;213.137.237.0/25;CTTC-Ryazan;Russia;Vladimir;56.13655;40.39658;Chrome; 67.0.3396;Android;5.1;True
1825;109.252.11.112;109.252.0.0/17;MGTS-PPPOE;Russia;Moscow;55.75222;37.61556;Yandex Browser; 18.6.1;Windows;10;False
1826;109.252.11.112;109.252.0.0/17;MGTS-PPPOE;Russia;Moscow;55.75222;37.61556;Yandex Browser; 18.4.1;Windows;10;False
1827;77.66.162.43;77.66.162.0/24;AAA-Azov-NET;Russia;Taganrog;47.23617;38.89688;Chrome Mobile; 67.0.3396;Android;6.0.1;True
1828;217.118.78.114;217.118.78.0/24;BEEGPRSPE-3;Russia;Saint Petersburg;59.93863;30.31413;Chrome Mobile; 67.0.3396;Android;6.0.1;True
1829;217.118.78.103;217.118.78.0/24;BEEGPRSPE-3;Russia;Saint Petersburg;59.93863;30.31413;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1830;217.118.78.121;217.118.78.0/24;BEEGPRSPE-3;Russia;Saint Petersburg;59.93863;30.31413;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1831;217.118.78.120;217.118.78.0/24;BEEGPRSPE-3;Russia;Saint Petersburg;59.93863;30.31413;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1832;178.66.156.139;178.66.0.0/16;RU-AVANGARD-DSL;Russia;Murmansk;68.97917;33.09251;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1833;95.174.100.72;95.174.100.0/24;RND-TAGAN-ML1;Russia;Taganrog;47.23617;38.89688;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1834;95.174.100.72;95.174.100.0/24;RND-TAGAN-ML1;Russia;Taganrog;47.23617;38.89688;Chrome Mobile; 65.0.3325;Android;6.0.1;True
1835;217.118.81.23;217.118.80.0/22;BEEWLAN1;Russia;;60.0;100.0;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1836;94.77.185.193;94.77.128.0/18;RU-MTU-20080814;Russia;Taganrog;47.23617;38.89688;Chrome Mobile; 65.0.3325;Android;6.0.1;True
1837;95.106.133.71;95.106.128.0/21;MACROREGIONAL_CENTER;Russia;Udomlya;57.87944;34.9925;Chrome Mobile; 68.0.3440;Android;8.0.0;True
1838;176.59.35.177;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 68.0.3440;Android;8.0.0;True
1839;80.246.94.166;80.246.88.0/21;Tver-TeleNet;Russia;Tver;56.85836;35.90057;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1840;176.59.52.181;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1841;80.246.81.109;80.246.80.0/21;Tver-TeleNet;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1842;80.246.94.46;80.246.88.0/21;Tver-TeleNet;Russia;Tver;56.85836;35.90057;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1843;176.59.35.140;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1844;95.106.132.111;95.106.128.0/21;MACROREGIONAL_CENTER;Russia;;60.0;100.0;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1845;82.140.229.43;82.140.224.0/21;TVER-BROADBAND7;Russia;Tver;56.85836;35.90057;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1846;95.106.136.168;95.106.136.0/21;MACROREGIONAL_CENTER;Russia;Bezhetsk;57.78506;36.69651;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1847;95.106.140.2;95.106.136.0/21;MACROREGIONAL_CENTER;Russia;Vyshniy Volochëk;57.59125;34.56453;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1848;80.246.94.244;80.246.88.0/21;Tver-TeleNet;Russia;Tver;56.85836;35.90057;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1849;80.246.81.230;80.246.80.0/21;Tver-TeleNet;Russia;Tver;56.85836;35.90057;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1850;80.246.81.110;80.246.80.0/21;Tver-TeleNet;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1851;5.143.165.195;5.143.160.0/21;MACROREGIONAL_CENTER;Russia;Tver;56.85836;35.90057;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1852;176.59.39.214;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1853;176.59.46.7;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1854;85.172.106.100;85.172.96.0/20;Macroregional_South;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1855;176.59.45.110;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1856;82.140.212.24;82.140.208.0/21;TVER-BROADBAND5;Russia;Tver;56.85836;35.90057;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1857;176.59.44.233;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1858;176.59.47.252;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1859;176.59.45.107;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1860;176.59.53.106;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1861;176.59.48.149;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 67.0.3396;Android;8.0.0;True
1862;176.59.41.43;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1863;80.246.94.102;80.246.88.0/21;Tver-TeleNet;Russia;Tver;56.85836;35.90057;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1864;176.59.41.78;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1865;82.140.240.21;82.140.240.0/21;TVER-BROADBAND8;Russia;Tver;56.85836;35.90057;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1866;176.59.44.45;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1867;176.59.36.161;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1868;176.59.45.177;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1869;95.106.139.164;95.106.136.0/21;MACROREGIONAL_CENTER;Russia;Vyshniy Volochëk;57.59125;34.56453;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1870;176.59.32.194;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1871;176.59.46.168;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1872;80.246.94.179;80.246.88.0/21;Tver-TeleNet;Russia;Tver;56.85836;35.90057;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1873;176.59.37.37;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1874;82.140.253.128;82.140.248.0/21;TVER-BROADBAND9;Russia;;60.0;100.0;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1875;94.241.60.127;94.241.56.0/21;MACROREGIONAL_CENTER;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1876;5.143.165.36;5.143.160.0/21;MACROREGIONAL_CENTER;Russia;Tver;56.85836;35.90057;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1877;176.59.45.26;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1878;176.59.43.106;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1879;80.246.94.207;80.246.88.0/21;Tver-TeleNet;Russia;Tver;56.85836;35.90057;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1880;176.59.47.75;176.59.32.0/19;TELE2RU-SUBSCRIBER-POOL-NET;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 66.0.3359;Android;8.0.0;True
1881;188.233.30.172;188.233.0.0/18;ERTH-VLG-PPPOE-1-NET;Russia;Volgograd;48.71939;44.50184;Chrome Mobile; 67.0.3396;Android;5.0;True
1882;95.153.134.2;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 67.0.3396;Android;5.0;True
1883;95.153.134.113;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 67.0.3396;Android;5.0;True
1884;95.153.132.240;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 67.0.3396;Android;5.0;True
1885;95.153.128.10;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1886;95.153.132.135;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1887;95.153.131.250;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1888;95.153.135.40;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1889;95.153.132.36;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1890;95.153.130.78;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1891;94.181.192.27;94.181.192.0/21;ERTH-KIROV-PPPOE-6-NET;Russia;Kirov;58.59665;49.66007;Chrome Mobile; 66.0.3359;Android;5.0;True
1892;85.140.7.34;85.140.0.0/21;MTSGPRS-7;Russia;Nizhny Novgorod;56.32867;44.00205;Chrome Mobile; 66.0.3359;Android;5.0;True
1893;85.140.0.62;85.140.0.0/21;MTSGPRS-7;Russia;Samara;53.20006;50.15;Chrome Mobile; 66.0.3359;Android;5.0;True
1894;95.153.131.197;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1895;95.153.134.21;95.153.128.0/20;RU-KUBGSM-20030923;Russia;Krasnodar;45.04484;38.97603;Chrome Mobile; 66.0.3359;Android;5.0;True
1896;188.233.42.175;188.233.0.0/18;ERTH-VLG-PPPOE-1-NET;Russia;Volgograd;48.71939;44.50184;Chrome Mobile; 65.0.3325;Android;5.0;True
1897;188.170.75.141;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4.1;True
1898;188.170.81.78;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4.1;True
1899;85.142.165.182;85.142.164.0/22;COMFORTEL-CLOUD;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4.1;True
1900;85.142.165.182;85.142.164.0/22;COMFORTEL-CLOUD;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1901;188.170.82.138;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4.1;True
1902;188.170.72.105;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1903;188.170.72.137;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1904;5.19.172.81;5.19.0.0/16;INTERZET-NET2;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1905;188.170.72.115;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1906;85.143.207.182;85.143.204.0/22;COMforTEL;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1907;85.143.207.182;85.143.204.0/22;COMforTEL;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1908;85.143.207.182;85.143.204.0/22;COMforTEL;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.3;True
1909;188.170.74.197;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1910;188.170.81.18;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1911;188.170.83.180;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1912;188.170.74.150;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1913;188.170.80.26;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1914;188.170.75.28;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1915;188.170.80.158;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1916;188.170.81.33;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1917;80.64.105.7;80.64.105.0/26;LIFE-LINK;Russia;Veliky Novgorod;58.52131;31.27104;Mobile Safari UI/WKWebView;;iOS;11.4;True
1918;188.170.80.25;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1919;188.170.73.225;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1920;188.170.83.28;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1921;84.242.219.18;84.242.192.0/19;DATACOM-NETWORK;Russia;Veliky Novgorod;58.52131;31.27104;Mobile Safari UI/WKWebView;;iOS;11.4;True
1922;188.170.72.99;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.4;True
1923;188.170.75.253;188.170.64.0/19;MF-NWGSM-188-170-92;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.3;True
1924;188.170.80.99;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.3;True
1925;188.170.80.137;188.170.80.0/20;MF-NW-188-170-80;Russia;Saint Petersburg;59.93863;30.31413;Mobile Safari UI/WKWebView;;iOS;11.3;True
1926;79.165.7.198;79.165.0.0/20;Neo-CNT;Russia;Lobnya;56.00972;37.48194;Chrome; 62.0.3202;Windows;10;False
